Covaldea_	Covaldea_i	Codigo	Nombre	Latitude	Longitude	X_coord	Y_coord	Muni_cov	Setaccu	Codemun	Ald88num	Ald74off	Ald74name	Depto74	Codemun74
1152	3038	151408	Julian	15.10446096	-86.86850223	514128.8	1672298	1514	3	1514	151408	151408	JULIAN	15	1514
1153	2965	150520	Pueblo Viejo	15.10424396	-85.51129133	659973.9	1672274	1505	3	1505	150520	150507	PUEBLO VIEJO	15	1505
1154	3151	161609	La Reina	15.1034935	-88.63580011	324214.9	1672191	1616	3	1616	161609	161709	LA REYNA	16	1617
1155	903	40914	La Playona	15.10287867	-88.98142303	287058.7	1672123	409	3	409	40914	40912	LA PLAYONA	4	409
1156	3460	161924	Peña Blanca	15.10280634	-88.35470903	354427.5	1672115	1619	3	1619	161924	160622	PENA BLANCA	16	1606
1158	3362	160805	El Tule	15.10215534	-88.12840983	378748.2	1672043	1608	3	1608	160805	160903	EL TULE	16	1609
1159	3464	161911	El Triunfo	15.10202876	-88.38926048	350713.4	1672029	1619	3	1619	161911	160609	EL TRIUNFO	16	1606
1160	3245	161906	El Jicaral	15.10108843	-88.32849379	357243.9	1671925	1619	3	1619	161906	160611	JICARAL	16	1606
1161	722	40922	Rio Lindo	15.09978643	-88.9744019	287810.5	1671781	409	3	409	40922	40915	RIO LINDO	4	409
1162	3192	162617	Las Trojes	15.09932531	-88.24716109	365984.1	1671730	1626	3	1626	162617	162621	TROJES	16	1626
1163	3354	50722	Santa Rita	15.09847539	-88.09324654	382525.1	1671636	507	3	507	50722	50714	SANTA RITA	5	507
1164	2051	90107	Benck	15.09751698	-83.3178343	895936.2	1671530	901	3	901	90107	90107	BENK	9	901
1165	1078	51029	Las Cañas	15.09748081	-87.84142021	409587.1	1671526	510	3	510	51029	51027	LAS CANAS	5	510
1166	2049	90114	Karasunta o Karasuatla	15.09699256	-83.34043492	893503.4	1671472	901	3	901	90114	90110	CARASUNTA	9	901
1167	3364	160810	San Rafael	15.09697448	-88.1868849	372460.8	1671470	1608	3	1608	160810	160907	SAN RAFAEL	16	1609
1168	3723	181011	Las Flores	15.09692927	-87.52320853	443781	1671465	1810	3	1810	181011	181011	LAS FLORES	18	1810
1169	3244	161917	La Nueva Florida	15.09622402	-88.32549739	357562.7	1671387	1619	3	1619	161917	160614	LA FLORIDA	16	1606
1170	3346	161606	El Triunfo	15.09582619	-88.65779498	321844.2	1671343	1616	3	1616	161606	161706	EL TRIUNFO	16	1617
1171	1090	50703	El Aguacate	15.09545548	-87.95394316	397494.1	1671302	507	3	507	50703	50702	EL AGUACATE	5	507
1172	2986	151202	Comayaguela	15.09524753	-86.50803866	552861.8	1671279	1512	3	1512	151202	151201	COMAYAGUELA	15	1512
1173	3359	50701	San Antonio de Cortes	15.09464173	-88.04053035	388188.4	1671212	507	3	507	50701	50700	SAN ANT. DE CORTES	5	507
1174	2978	151206	Las Labranzas	15.09461461	-86.46413509	557579.6	1671209	1512	3	1512	151206	151206	LAS LABRANZAS	15	1512
1175	3726	181004	Coyolito	15.09409924	-87.5998368	435546.1	1671152	1810	3	1810	181004	181003	COYOLITO	18	1810
1176	3342	161927	San Jose de Colon	15.09379182	-88.33596501	356436	1671118	1619	3	1619	161927	160625	SAN JOSE DE COLON	16	1606
1178	3186	162013	San Miguel Cuabanales	15.09318603	-88.55755327	332617.6	1671051	1620	3	1620	162013	162012	SAN MIGUEL	16	1620
1179	1085	51020	La Barca	15.09293286	-87.93085493	399974.1	1671023	510	3	510	51020	51018	LA BARCA	5	510
1180	3070	150807	Saguay	15.09268874	-86.05220411	601846.6	1670996	1508	3	1508	150807	150806	SAGUAY	15	1508
1181	2966	150527	Vallecito	15.09265257	-85.56036149	654708.1	1670992	1505	3	1505	150527	150510	VALLECITO	15	1505
1182	2070	90119	Kurpa	15.09241749	-84.72279559	744757.4	1670966	901	3	901	90119	90115	CURPA	9	901
1183	3363	160806	La Brea	15.09211007	-88.15692358	375678	1670932	1608	3	1608	160806	160904	LA BREA	16	1609
1184	3452	162605	El Corozal	15.0920287	-88.29702646	360620	1670923	1626	3	1626	162605	162604	EL COROZAL	16	1626
1185	3238	162612	La Alegria	15.09199253	-88.27552558	362930.9	1670919	1626	3	1626	162612	162611	LA ALEGRIA	16	1626
1186	880	40926	Santa Cruz	15.0918117	-89.04249446	280481.1	1670899	409	3	409	40926	40918	SANTA CRUZ	4	409
1187	3069	150802	Chindona	15.09147716	-86.10760723	595893.2	1670862	1508	3	1508	150802	150801	CHINDONA	15	1508
1188	3150	161614	Zambrano	15.09135962	-88.64500956	323214.9	1670849	1616	3	1616	161614	161714	ZAMBRANO	16	1617
1190	3351	50721	San Luis	15.08843012	-88.03131164	389175.9	1670525	507	3	507	50721	50713	SAN LUIS	5	507
1191	3637	181108	Santa Marta	15.08816792	-87.34091347	463367.5	1670496	1811	3	1811	181108	181107	SANTA MARTHA	18	1811
1194	3204	162002	Calpules	15.08651329	-88.50279616	338498.5	1670313	1620	3	1620	162002	162001	CALPULES	16	1620
1195	891	41021	Las Cañas	15.08650425	-88.82594905	303758.6	1670312	410	3	410	41021	41017	LAS CANAS	4	410
1196	3627	180116	San Diego	15.08388217	-87.14987871	483894.7	1670022	1801	3	1801	180116	180112	SAN DIEGO	18	1801
1197	3628	180102	Ayapa	15.08226372	-87.18641227	479968.8	1669843	1801	3	1801	180102	180101	AYAPA	18	1801
1198	3360	160807	La Cuchilla	15.0819563	-88.11307307	380385.1	1669809	1608	3	1608	160807	160905	LA CUCHILLA	16	1609
1199	3384	162606	El Diviso	15.08133243	-88.23812724	366943.8	1669740	1626	3	1626	162606	162605	EL DIVISO	16	1626
1200	3187	162009	Palma Real o El Banco	15.07866514	-88.57559047	330667.2	1669445	1620	3	1620	162009	162008	PALMA REAL O EL BANC	16	1620
1202	3330	41304	Chalmeca	15.07825826	-88.68055295	319382.9	1669400	413	3	413	41304	41303	CHALMECA	4	413
1206	2071	90142	Tukrun	15.07756206	-84.74147838	742765.1	1669323	901	3	901	90142	90151	TUCRUN	9	901
1207	879	40923	San Antonio de Las Crucitas	15.07610635	-89.00817953	284154.9	1669162	409	3	409	40923	40916	SN ANT. DE LAS CRUCI	4	409
1209	3632	181102	El Destino	15.07436131	-87.28355951	469528.5	1668969	1811	3	1811	181102	181101	EL DESTINO	18	1811
1210	1087	50720	San Jose de Cortes o Cordoncillos	15.07427089	-87.99231543	393359.8	1668959	507	3	507	50720	50712	SAN JOSE DE CORTES	5	507
1211	3636	181107	Pueblo Viejo	15.07357468	-87.3255695	465013.9	1668882	1811	3	1811	181107	181106	PUEBLO VIEJO	18	1811
1212	3638	181103	El Portillo	15.07336673	-87.34116251	463338.2	1668859	1811	3	1811	181103	181102	EL PORTILLO	18	1811
1213	3467	161929	San Luis Planes	15.07300506	-88.32382765	357726.7	1668819	1619	3	1619	161929	160626	SAN LUIS PLANES	16	1606
1214	3730	181018	Santa Lucia	15.07286943	-87.7110479	423588	1668804	1810	3	1810	181018	181018	SANTA LUCIA	18	1810
1216	3247	161909	El Pinabete	15.07266148	-88.36311839	353503	1668781	1619	3	1619	161909	160607	EL PINABETE	16	1606
1217	3474	162015	Tejutales	15.07260723	-88.47601842	341366.6	1668775	1620	3	1620	162015	162014	TEJUTALES	16	1620
1218	2050	90132	Raya	15.07249873	-83.29879663	898032.9	1668763	901	3	901	90132	90137	RAYA	9	901
1219	858	40428	Jubucon	15.07162168	-89.08576405	275807.3	1668666	404	3	404	40428	40423	JUBUCO	4	404
1220	3725	181005	El Jicaro	15.07098877	-87.57542885	438162.2	1668596	1810	3	1810	181005	181008	JICARO	18	1810
1221	3350	50715	Las Margaritas	15.07075368	-88.00878224	391588.2	1668570	507	3	507	50715	50709	LAS MARGARITAS	5	507
1222	3475	162017	Villa Luz	15.07048243	-88.43548354	345722.5	1668540	1620	3	1620	162017	162016	VILLA LUZ	16	1620
1224	3035	180107	La Laguna	15.06976814	-86.96420985	503846.1	1668461	1801	3	1801	180107	180106	LA LAGUNA	18	1801
1225	3375	161103	Cececapa	15.06965964	-88.18963213	372149.2	1668449	1611	3	1611	161103	161202	CECECAPA	16	1612
1226	3345	161612	Las Vueltas	15.06897248	-88.6245787	325392.9	1668373	1616	3	1616	161612	161712	LAS VUELTAS	16	1617
1229	3374	161102	Agua Zarca	15.06787844	-88.16687826	374593.9	1668252	1611	3	1611	161102	161201	AGUA ZARCA	16	1612
1230	2034	90140	Tuburus	15.06783323	-83.61220467	864292.3	1668247	901	3	901	90140	90150	TUBURUS	9	901
1233	886	41105	El Puente Goascoran	15.06618764	-88.7851633	308125.3	1668065	411	3	411	41105	41104	EL PUENTE DE GOASCOR	4	411
1234	3456	161907	El Pacayalito	15.06569035	-88.37904827	351785.8	1668010	1619	3	1619	161907	160605	EL PACAYALITO	16	1606
1235	700	40921	Naranjito	15.06536485	-89.05858578	278723.5	1667974	409	3	409	40921	40907	EL NARANJITO	4	409
1236	3205	162004	El Regadio	15.06524731	-88.54071173	334406.3	1667961	1620	3	1620	162004	162002	EL REGADILLO	16	1620
1237	2967	150501	Dulce Nombre de Culmi	15.06462344	-85.56115768	654642.8	1667892	1505	3	1505	150501	150500	DULCE NOMBRE D CULMI	15	1505
1238	2082	90129	Pimienta	15.06420752	-84.81512972	734858.9	1667846	901	0	902	90129	90131	PIMIENTA	9	901
1239	3344	161613	Pueblo Nuevo	15.06383681	-88.58445628	329702.3	1667805	1616	3	1616	161613	161713	PUEBLO NUEVO	16	1617
1240	2968	150504	Aguaquire	15.0628151	-85.58777778	651782.4	1667692	1505	3	1505	150504	150503	AGUAQUIRE	15	1505
1241	2992	150514	Las Flores	15.06117856	-85.49731025	661509.2	1667511	1505	3	1505	150514	150505	LAS FLORES	15	1505
1242	3067	151719	San Martin	15.06107006	-85.83257092	625469.3	1667499	1517	3	1517	151719	151721	SAN MARTIN	15	1517
1243	2977	151204	La Pita	15.06076264	-86.46563615	557427.4	1667465	1512	3	1512	151204	151204	LA PITA	15	1512
1244	863	40407	Buenos Aires	15.05876443	-89.05968186	278598.8	1667244	404	3	404	40407	40405	BUENOS AIRES	4	404
1245	3068	150805	La Venta	15.05839372	-85.87317575	621106.2	1667203	1508	3	1508	150805	150805	LA VENTA	15	1508
1246	701	40911	La Laguna	15.05833043	-88.94582484	290842.4	1667196	409	3	409	40911	40910	LA LAGUNA	4	409
1247	2823	151001	Guata	15.05802302	-86.41837105	562507.9	1667162	1510	3	1510	151001	151000	GUATA	15	1510
1248	3466	161919	Laguna Colorada	15.05704651	-88.34626281	355304.3	1667054	1619	3	1619	161919	160615	LAGUNA COLORADA	16	1606
1250	1077	51028	La Quesera o El Paraiso	15.05564505	-87.84056147	409661.7	1666899	510	3	510	51028	51026	LA QUESERA (PARAISO)	5	510
1251	2035	90118	Kuri	15.05503926	-83.6386898	861462.4	1666832	901	3	901	90118	90122	KURI	9	901
1252	3326	41312	San Isidro	15.05464143	-88.66511999	321022.3	1666788	413	3	413	41312	41311	SAN ISIDRO	4	413
1253	859	40432	Las Delicias	15.05441539	-89.13985742	269971.6	1666763	404	3	404	40432	40426	LAS DELICIAS	4	404
1254	904	40902	Agua Buena	15.05424359	-88.99244449	285825	1666744	409	3	409	40902	40901	AGUA BUENA	4	409
1255	893	41511	San Joaquin	15.05403564	-88.91086443	294597.7	1666721	415	3	415	41511	41508	SAN JOAQUIN	4	415
1257	3036	180111	Las Quebradas	15.05292351	-86.93670944	506801.9	1666598	1801	3	1801	180111	180109	QUEBRADAS	18	1801
1258	3327	41306	La Cuchilla	15.05269747	-88.67348656	320121.1	1666573	413	3	413	41306	41305	LA CUCHILLA	4	413
1259	3458	161925	Piedra Grande	15.05183851	-88.33142212	356896.2	1666478	1619	3	1619	161925	160623	PIEDRA GRANDE	16	1606
1260	3731	181010	La Zarza	15.05123272	-87.68528015	426349.8	1666411	1810	3	1810	181010	181010	LA ZARZA	18	1810
1261	3328	41311	Quebrada Seca	15.04914409	-88.69929703	317342.9	1666180	413	3	413	41311	41310	QUEBRADA SECA	4	413
1262	3148	161603	El Chile	15.049126	-88.64930905	322717.7	1666178	1616	3	1616	161603	161703	EL CHILE	16	1617
1263	2819	151402	Camalotillo	15.04884571	-86.85649626	515422.8	1666147	1514	3	1514	151402	151401	CAMALOTILLO	15	1514
1264	3376	161101	Ilama	15.04757988	-88.22316081	368531.7	1666007	1611	3	1611	161101	161200	ILAMA	16	1612
1265	3468	161921	Las Joyas	15.04710067	-88.31058332	359133.3	1665954	1619	3	1619	161921	160618	LAS JOYAS	16	1606
1266	1091	50804	Los Hules	15.04692888	-87.98649609	393971.7	1665935	508	3	508	50804	50803	LOS HULES	5	508
1267	3329	41301	La Entrada	15.04666667	-88.7460836	312310	1665906	413	3	413	41301	41306	LA ENTRADA	4	413
1269	3459	161932	Victoria	15.04600662	-88.39699172	349843.1	1665833	1619	0	1620	161932	160620	LA VICTORIA	16	1606
1270	3039	151412	Los Blancos	15.0457625	-86.82002195	519343.1	1665806	1514	3	1514	151412	151412	LOS BLANCOS	15	1514
1273	3732	181017	San Isidro	15.04497587	-87.6899669	425843.9	1665719	1810	3	1810	181017	181017	SAN ISIDRO	18	1810
1274	3465	161908	El Pastorero	15.04399033	-88.33785293	356199.6	1665610	1619	3	1619	161908	160606	EL PASTORERO	16	1606
1275	894	41514	Tierra Colorada	15.0439632	-88.91124792	294546.8	1665607	415	3	415	41514	41511	TIERRA COLORADA	4	415
1276	3633	181101	Yorito	15.04384566	-87.28357583	469522.4	1665594	1811	3	1811	181101	181100	YORITO	18	1811
1278	857	40417	El Chispal	15.04272449	-89.12060088	272030.2	1665470	404	3	404	40417	40409	CHISPAL	4	404
1279	864	40411	Colon Jubuco	15.04251653	-89.07129032	277333.5	1665447	404	3	404	40411	40408	COLON JUBUCO	4	404
1280	3249	161926	San Francisco del Carrizal	15.04217295	-88.37416422	352294.6	1665409	1619	3	1619	161926	160624	SN FRANCISCO DEL CAR	16	1606
1281	3635	181109	Vallecillos	15.0412507	-87.30186445	467556.4	1665307	1811	3	1811	181109	181108	VALLECILLO	18	1811
1282	3469	161931	Santa Cruz Cuchilla	15.04119645	-88.38766735	350842.2	1665301	1619	3	1619	161931	160628	SANTA CRUZ CUCHILLA	16	1606
1283	877	40907	El Manacal	15.04080765	-89.04424583	280240.4	1665258	409	3	409	40907	40906	EL MANACAL	4	409
1284	3373	161104	La Cañada	15.04030132	-88.19146245	371934.9	1665202	1611	3	1611	161104	161203	LA CANADA	16	1612
1285	885	41111	Valle de Magdalena o La Laguna	15.03972265	-88.79031594	307547.5	1665138	411	3	411	41111	41110	VALLE DE MAGDALENA	4	411
1286	3473	162006	Las Rosas	15.03968649	-88.43401121	345858.6	1665134	1620	3	1620	162006	162005	LAS ROSAS	16	1620
1287	3724	181006	El Mango	15.03883657	-87.5337323	442634.6	1665040	1810	3	1810	181006	181004	EL MANGO	18	1810
1288	3349	50710	La Masica	15.03786911	-88.00813518	391641.1	1664933	507	3	507	50710	50706	LA MASICA	5	507
1289	869	40413	El Cisne	15.03777869	-89.14277151	269640.3	1664923	404	3	404	40413	40411	EL CISNE	4	404
1290	1081	51017	El Plan Grande	15.03723619	-87.76741002	417517	1664863	510	3	510	51017	51038	PLAN GRANDE	5	510
1291	2046	90110	Clupki	15.03704631	-83.26807546	901408.1	1664842	901	3	901	90110	90112	CLUPKI	9	901
1292	868	40409	Ceiba Primera	15.03652189	-89.08743061	275591.3	1664784	404	3	404	40409	40406	CEIBA PRIMERA	4	404
1293	2822	151003	Corralitos	15.03646764	-86.40604557	563839	1664778	1510	3	1510	151003	151002	CORRALITO	15	1510
1294	3195	50714	Las Crucitas	15.03598843	-88.03568782	388678.3	1664725	507	0	1611	50714	50708	LAS CRUCITAS	5	507
1295	860	40429	La Esperanza	15.03541881	-89.09879154	274368.2	1664662	404	3	404	40429	40424	LA ESPERANZA	4	404
1296	2976	151205	La Victoria	15.03453272	-86.45913884	558132.8	1664564	1512	3	1512	151205	151207	LA VICTORIA	15	1512
1298	3470	161910	El Porvenir o El Zapote	15.03301372	-88.37375579	352332.2	1664396	1619	3	1619	161910	160608	EL PORVENIR	16	1606
1300	3044	151403	El Aguila	15.03172075	-86.89941449	510811.1	1664253	1514	3	1514	151403	151402	EL AGUILA	15	1514
1301	867	40410	Ceiba Segunda	15.03168459	-89.08039847	276342.6	1664249	404	3	404	40410	40407	CEIBA SEGUNDA	4	404
1303	1071	51049	Yojoa	15.03028313	-87.93097312	399932.1	1664094	510	3	510	51049	51045	YOJOA	5	510
1304	882	41303	Buenos Aires	15.03028313	-88.75885466	310922.3	1664094	413	3	413	41303	41302	BUENOS AIRES	4	413
1305	871	40446	Santa Rosita	15.02913483	-89.16182814	267581.2	1663967	404	3	404	40446	40439	SANTA ROSITA	4	404
1306	896	41506	Loma Ancha	15.02912579	-88.87004667	298963.6	1663966	415	3	415	41506	41506	PUEBLO NUEVO	4	415
1307	876	40916	Las Flores	15.02876412	-89.02433855	282369.2	1663926	409	3	409	40916	40913	LAS FLORES	4	409
1308	3372	161106	La Estancia	15.02786899	-88.2011842	370882.3	1663827	1611	3	1611	161106	161204	LA ESTANCIA	16	1612
1309	3472	162010	San Francisco	15.02750732	-88.44571453	344591.5	1663787	1620	3	1620	162010	162009	SN FRANCISCO	16	1620
1310	3147	161607	La Jaguilla o Loma Encerrada	15.0274802	-88.64643636	323008.7	1663784	1616	3	1616	161607	161707	LA JAGUILLA O LOMA E	16	1617
1311	3366	161112	San Vicente de Las Nieves	15.02694674	-88.07520003	384425.9	1663725	1611	3	1611	161112	161208	SN VICENTE DE LA NIE	16	1612
1312	905	40909	El Tesoro	15.02685632	-88.99348146	285686.1	1663715	409	3	409	40909	40908	EL TESORO	4	409
1313	3040	151406	El Terrero	15.02656699	-86.84293993	516881.5	1663683	1514	3	1514	151406	151406	EL TERRERO	15	1514
1314	3639	181105	La Esperanza	15.02637711	-87.38033905	459119.2	1663662	1811	3	1811	181105	181104	LA ESPERANZA	18	1811
1315	3325	41313	San Pablo del Roble	15.02533732	-88.72067691	315023.5	1663547	413	3	413	41313	41312	SAN PABLO DEL ROBLE	4	413
1316	884	41101	La Jigua	15.0252469	-88.79703528	306811.9	1663537	411	3	411	41101	41100	JIGUA	4	411
1317	3369	161111	San Juan de La Cruz	15.02512936	-88.18336957	372795.9	1663524	1611	3	1611	161111	161207	SN JUAN DE LA CRUZ	16	1612
1318	706	40422	El Porvenir Segundo	15.02493044	-89.11805153	272285.5	1663502	404	3	404	40422	40417	EL PORVENIR SEGUNDO	4	404
1320	2984	151303	La Pita	15.02446931	-86.60658844	542286.3	1663451	1513	3	1513	151303	151302	LA PITA	15	1513
1321	1095	50807	Rio Lindo	15.02432465	-87.98622742	393989.4	1663435	508	3	508	50807	50806	RIO LINDO	5	508
1322	2981	151005	La Estancia	15.02411669	-86.37614824	567056.4	1663412	1510	3	1510	151005	151004	LA ESTANCIA	15	1510
1323	3188	162016	Tatoca o El Barro	15.0232306	-88.51684627	336940	1663314	1620	3	1620	162016	162015	TOCOTA O EL BARRO	16	1620
1324	3206	161611	Las Delicias o Las Loras	15.02160309	-88.59980278	328018.5	1663134	1616	3	1616	161611	161711	LAS DELICIAS	16	1617
1325	3248	161914	La Comunidad	15.02139513	-88.35525497	354313.4	1663111	1619	3	1619	161914	160613	LA COMUNIDAD	16	1606
1326	3471	161901	San Jose de Colinas	15.02094305	-88.3018834	360051.5	1663061	1619	3	1619	161901	160600	SAN JOSE DE LA COLIN	16	1606
1327	3457	161930	San Miguel de Lajas	15.01991229	-88.26485864	364031.6	1662947	1619	3	1619	161930	160627	SAN MIGUEL LAJAS	16	1606
1328	3368	161110	San Jose de Oriente	15.01937883	-88.11507137	380135.3	1662888	1611	3	1611	161110	161206	SN JOSE DE ORIENTE	16	1612
1329	1076	51031	Las Marias	15.01936075	-87.90983415	402199.5	1662886	510	3	510	51031	51029	LAS MARIAS	5	510
1331	2036	90138	Tikiraya	15.01722691	-83.64174879	861196.7	1662650	901	0	0	90138	90146	TIKIRRAYA	9	901
1332	2062	90125	Mocoron	15.01640411	-84.28352654	792109.3	1662559	901	3	901	90125	90127	MOCORON	9	901
1333	883	41310	Nueva Arcadia	15.01616903	-88.75540268	311281.1	1662533	413	3	413	41310	41300	NUEVA ARCADIA	4	413
1334	3630	181106	Luquigue	15.01577119	-87.24012197	474189.3	1662489	1811	3	1811	181106	181105	LUQUIGUE	18	1811
1335	870	40434	Los Arcos	15.01495744	-89.16469734	267257.2	1662399	404	3	404	40434	40428	LOS ARCOS	4	404
1336	902	40906	El Limon	15.0145144	-88.93801543	291639.6	1662350	409	3	409	40906	40905	EL LIMON	4	409
1337	2037	90134	Siakualaya	15.01426123	-83.65693513	859566.3	1662322	901	3	901	90134	90140	SICUALAYA	9	901
1338	3324	41308	Los Pozos	15.01403519	-88.73514981	313457.3	1662297	413	3	413	41308	41308	LOS POZOS	4	413
1339	3367	161113	Uncana	15.0140171	-88.15154326	376211.1	1662295	1611	3	1611	161113	161210	UNCAMA	16	1612
1340	3729	181008	Guarabuqui	15.01395381	-87.65958109	429099.6	1662288	1810	3	1810	181008	181006	GUARABUQUI	18	1810
1341	3041	151401	Mangulile	15.01375489	-86.81903664	519451.9	1662266	1514	3	1514	151401	151400	MANGULILE	15	1514
1342	3144	161608	La Laguna	15.01340227	-88.58698774	329390	1662227	1616	3	1616	161608	161708	LA LAGUNA	16	1617
1343	696	41503	El Ocoton o Villa Nueva	15.01278743	-88.87543188	298369.1	1662159	415	3	415	41503	41502	EL OCOTON	4	415
1344	2044	90149	Wankiawala o San Bernardo	15.01255234	-83.27873938	900305	1662133	901	0	0	90149	90160	WANKAWALA	9	901
1345	695	41305	Jimerico o Piedra Parada	15.01160297	-88.76630671	310104.4	1662028	413	3	413	41305	41304	JIRIMICO O PIEDRA PA	4	413
1347	897	41512	San Luis	15.01108759	-88.85303924	300775.9	1661971	415	3	415	41512	41509	SAN LUIS	4	415
1348	666	40415	El Chical	15.01073496	-89.07439638	276966.4	1661932	404	3	404	40415	40412	EL CHICAL	4	404
1349	892	41001	Florida	15.01048179	-88.83567312	302643.1	1661904	410	3	410	41001	41000	FLORIDA	4	410
1350	3146	161601	Proteccion	15.00988504	-88.64687981	322946.5	1661838	1616	3	1616	161601	161700	PROTECCION	16	1617
1351	707	40421	El Porvenir Primero	15.00983079	-89.1126847	272846.8	1661832	404	3	404	40421	40416	EL PORVENIR PRIMERO	4	404
1352	3382	161001	Gualala	15.00869153	-88.23412772	367328.7	1661706	1610	3	1610	161001	161100	GUALALA	16	1611
1353	906	40901	El Paraiso	15.00816711	-88.98328873	286763.8	1661648	409	3	409	40901	40900	EL PARAISO	4	409
1354	856	40437	Montecristo	15.00804053	-89.0451749	280106.9	1661634	404	3	404	40437	40430	MONTE CRISTO	4	404
1355	2988	151201	Jano	15.0074709	-86.50820683	552865.4	1661571	1512	3	1512	151201	151200	JANO	15	1512
1356	3634	181104	Jalapa	15.0073624	-87.28021582	469878.4	1661559	1811	3	1811	181104	181103	JALAPA	18	1811
1357	1084	51002	Achiotal	15.0070369	-87.91829008	401284.8	1661523	510	3	510	51002	51001	ACHIOTAL	5	510
1358	2970	150502	Agua Blanca	15.00694648	-85.61694648	648685.5	1661513	1505	0	1503	150502	150501	AGUA BLANCA	15	1505
1359	2983	151304	Los Encuentros	15.00678373	-86.68570635	533784.9	1661495	1513	3	1513	151304	151303	LOS ENCUENTROS	15	1513
1360	866	40438	Nueva Armenia	15.00672948	-89.09605324	274632.6	1661489	404	3	404	40438	40432	NUEVA ARMENIA	4	404
1362	2987	151208	Pintora	15.00639494	-86.57483378	545703.4	1661452	1512	3	1512	151208	151209	PINTORA	15	1512
1363	2817	150811	San Buenaventura	15.00598806	-86.01989803	605361.1	1661407	1508	3	1508	150811	150808	SAN ANTONIO D PACURA	15	1508
